date,campaign_id,impressions,clicks,conversions,spend,revenue,likes,shares,bounce_rate,avg_session_duration_sec
2024-05-10,CMP-0073,7140,392,24,228.43,5629.75,124,22,0.5745,202.1
2024-05-11,CMP-0073,1641,27,0,70.29,0.0,8,0,0.6874,171.5
2024-05-12,CMP-0073,853,12,0,61.4,0.0,1,0,0.7212,120.7
2024-05-13,CMP-0073,2433,65,1,111.91,152.16,12,1,0.4729,188.7
2024-05-14,CMP-0073,5448,247,12,188.56,2515.37,86,5,0.6406,175.3
2024-05-15,CMP-0073,4620,217,11,195.79,858.11,54,6,0.4373,34.5
2024-05-16,CMP-0073,3393,117,4,143.45,735.35,22,3,0.552,62.1
2024-05-17,CMP-0073,2954,129,6,181.68,468.34,48,6,0.3389,231.4
2024-05-18,CMP-0073,3567,111,6,130.0,918.74,32,4,0.4879,140.4
2024-05-19,CMP-0073,2881,95,5,138.08,641.31,18,3,0.4907,118.1
2024-05-20,CMP-0073,2768,101,4,151.96,681.19,29,4,0.5693,102.2
2024-05-21,CMP-0073,2757,57,1,86.27,137.74,13,1,0.4181,132.0
2024-05-22,CMP-0073,3136,100,3,133.6,693.4,31,5,0.3828,189.6
2024-05-23,CMP-0073,4417,155,6,146.19,885.83,59,9,0.3992,47.1
2024-05-24,CMP-0073,2478,90,3,151.56,500.62,21,4,0.582,46.3
2024-05-25,CMP-0073,3060,72,2,97.89,351.64,17,3,0.6332,190.2
2024-05-26,CMP-0073,2167,64,3,124.48,538.13,22,3,0.5971,152.9
2024-05-27,CMP-0073,3128,151,8,200.58,1837.32,36,4,0.4506,44.6
2024-05-28,CMP-0073,2935,109,4,154.35,706.67,34,4,0.2976,167.2
2024-05-29,CMP-0073,5803,272,14,194.95,1782.71,44,6,0.3258,260.3
2024-05-30,CMP-0073,3927,162,7,171.27,1638.09,33,1,0.6376,228.7
2024-05-31,CMP-0073,4526,176,7,161.9,1474.21,43,6,0.6664,118.2
2024-06-01,CMP-0073,2540,73,3,120.16,532.96,16,1,0.699,166.3
2024-06-02,CMP-0073,2989,74,3,103.18,519.16,10,0,0.3338,75.8
2024-06-03,CMP-0073,5786,314,18,225.62,3630.2,91,10,0.4003,147.5
2024-06-04,CMP-0073,1861,51,1,113.86,205.24,20,2,0.6082,87.5
2024-06-05,CMP-0073,4345,150,5,143.37,902.5,37,6,0.6603,85.0
2024-06-06,CMP-0073,2664,99,3,155.79,480.22,31,4,0.7473,162.7
2024-06-07,CMP-0073,2726,114,5,173.89,1144.95,24,3,0.2685,146.5
2024-06-08,CMP-0073,1936,59,3,127.51,625.31,7,0,0.424,208.2
2024-06-09,CMP-0073,2446,59,2,101.22,134.15,7,1,0.7201,146.1
2024-06-10,CMP-0073,3053,84,2,114.37,217.1,9,1,0.6004,65.8
2024-06-11,CMP-0073,4047,182,8,186.77,931.9,23,4,0.328,228.5
2024-06-12,CMP-0073,3408,151,7,183.97,1441.13,25,3,0.6457,181.8
2024-06-13,CMP-0073,1961,46,1,97.76,181.83,9,0,0.4642,300.0
2024-06-14,CMP-0073,2967,114,4,159.72,725.14,23,2,0.4538,154.4
2024-06-15,CMP-0073,1404,23,0,69.37,0.0,6,0,0.2927,75.9
2024-06-16,CMP-0073,2371,50,1,88.19,207.65,16,2,0.2872,69.0
2024-06-17,CMP-0073,3026,95,3,130.98,671.82,18,2,0.4049,190.1
2024-06-18,CMP-0073,3679,164,7,185.71,1492.34,61,5,0.6061,222.2
2024-06-19,CMP-0073,3184,125,5,163.57,991.76,45,8,0.384,289.5
2024-06-20,CMP-0073,1814,51,1,118.74,198.18,19,2,0.5821,275.5
2024-06-21,CMP-0073,4595,208,9,187.97,909.89,43,6,0.6717,174.8
2024-06-22,CMP-0073,1049,18,0,72.55,0.0,4,0,0.4214,285.3
2024-06-23,CMP-0073,2642,69,3,108.43,308.13,21,3,0.723,216.6
2024-06-24,CMP-0073,3596,115,3,133.82,256.4,28,4,0.4452,282.6
2024-06-25,CMP-0073,2001,71,2,148.15,411.69,21,4,0.6484,62.4
2024-06-26,CMP-0073,2917,123,5,175.96,891.91,24,1,0.4388,278.1
2024-06-27,CMP-0073,4017,170,7,176.51,1415.04,44,7,0.3234,109.9
2024-06-28,CMP-0073,4739,231,11,202.58,1266.15,90,14,0.4758,90.3
2024-06-29,CMP-0073,2360,56,2,100.04,255.92,11,0,0.4374,248.4
2024-06-30,CMP-0073,1823,47,2,107.95,452.83,6,0,0.6362,166.7
2024-07-01,CMP-0073,3776,132,4,145.84,891.66,26,2,0.7107,68.5
2024-07-02,CMP-0073,4633,184,7,165.66,1285.81,26,2,0.6628,198.4
2024-07-03,CMP-0073,2174,91,3,173.89,500.28,21,4,0.4644,100.8
2024-07-04,CMP-0073,1957,73,2,156.7,400.29,13,1,0.2901,123.9
2024-07-05,CMP-0073,1340,32,0,102.18,0.0,3,0,0.3719,84.2
2024-07-06,CMP-0073,1679,43,1,108.46,70.74,5,0,0.3345,74.0
2024-07-07,CMP-0073,1927,50,2,109.13,190.41,12,2,0.4474,98.0
2024-07-08,CMP-0073,3718,123,4,138.09,273.27,33,6,0.5807,152.7
2024-07-09,CMP-0073,1502,42,1,118.78,157.82,13,1,0.6202,121.4
2024-07-10,CMP-0073,4004,199,9,207.02,1599.81,61,3,0.458,288.2
2024-07-11,CMP-0073,3445,145,6,175.55,405.14,38,6,0.4474,29.1
2024-07-12,CMP-0073,2450,90,3,152.51,450.54,30,2,0.3631,250.7
2024-07-13,CMP-0073,1069,20,0,78.58,0.0,5,0,0.3784,137.4
2024-07-14,CMP-0073,1363,27,0,85.0,0.0,3,0,0.609,210.1
2024-07-15,CMP-0073,2988,145,6,201.48,1096.27,31,5,0.648,177.2
2024-07-16,CMP-0073,4590,181,7,164.24,1326.34,58,8,0.3647,52.2
2024-07-17,CMP-0073,3592,123,4,142.24,958.6,38,5,0.5913,50.2
2024-07-18,CMP-0073,2104,89,3,176.13,646.22,23,1,0.4486,170.3
2024-07-19,CMP-0073,2818,90,2,133.8,287.24,9,0,0.3089,109.7
2024-07-20,CMP-0073,1999,63,3,132.25,503.12,18,1,0.3193,264.3
2024-07-21,CMP-0073,3583,111,5,129.24,661.38,11,0,0.4617,224.5
2024-07-22,CMP-0073,3511,122,4,144.92,636.29,30,3,0.3882,18.0
2024-07-23,CMP-0073,3655,123,4,139.74,908.2,20,3,0.434,80.8
2024-07-24,CMP-0073,1500,27,0,76.14,0.0,8,1,0.2913,131.4
2024-07-25,CMP-0073,2106,57,1,112.48,219.37,11,0,0.4057,276.7
2024-07-26,CMP-0073,2042,57,1,117.02,99.18,17,1,0.263,61.4
2024-07-27,CMP-0073,1271,31,1,104.47,68.48,10,0,0.7054,84.7
2024-07-28,CMP-0073,1166,26,0,95.08,0.0,6,0,0.6033,176.4
2024-07-29,CMP-0073,1276,35,0,116.83,0.0,11,1,0.4769,155.4
2024-07-30,CMP-0073,2944,106,3,150.85,642.79,32,2,0.4227,157.6
2024-07-31,CMP-0073,4737,200,8,175.99,1766.28,38,2,0.705,214.1
2024-08-01,CMP-0073,1765,75,2,176.71,153.56,16,2,0.3659,195.9
2024-08-02,CMP-0073,1891,45,0,99.11,0.0,7,0,0.3794,230.5
2024-08-03,CMP-0073,1724,41,1,99.11,209.89,9,1,0.4678,32.3
2024-08-04,CMP-0073,1200,21,0,73.57,0.0,4,0,0.6714,280.4
2024-08-05,CMP-0073,4359,198,8,188.66,1135.27,57,10,0.6714,197.1
2024-08-06,CMP-0073,3275,145,5,184.91,512.7,24,1,0.5401,134.8
2024-08-07,CMP-0073,3094,97,2,131.13,381.11,19,3,0.4999,294.3
2024-08-08,CMP-0073,3564,116,3,135.35,363.75,38,3,0.3905,167.0
2024-08-09,CMP-0073,1541,53,1,145.09,114.62,19,2,0.651,255.5
2024-08-10,CMP-0073,1053,14,0,55.89,0.0,3,0,0.6726,61.2
2024-08-11,CMP-0073,1168,30,1,108.55,166.98,10,1,0.4299,180.2
2024-08-12,CMP-0073,3718,135,4,151.12,817.98,30,2,0.3038,153.0
2024-08-13,CMP-0073,5022,230,9,190.85,1305.7,44,5,0.395,226.8
2024-07-15,CMP-0074,8158,126,1,144.21,143.04,31,5,0.3259,125.4
2024-07-16,CMP-0074,10584,183,2,161.93,226.58,36,6,0.5902,231.1
2024-07-17,CMP-0074,8464,117,1,129.13,169.59,20,3,0.5142,114.4
2024-07-18,CMP-0074,8343,132,1,147.69,211.71,28,3,0.5487,277.8
2024-07-19,CMP-0074,12182,184,2,141.12,378.42,40,3,0.3161,131.8
2024-07-20,CMP-0074,8994,135,2,141.04,132.16,44,5,0.4704,145.0
2024-07-21,CMP-0074,6723,72,0,101.18,0.0,23,1,0.5325,250.2
2024-07-22,CMP-0074,7831,158,2,189.4,200.22,38,2,0.6227,231.3
2024-07-23,CMP-0074,9903,181,2,170.74,361.23,22,4,0.6296,296.7
2024-07-24,CMP-0074,5540,81,0,137.89,0.0,18,1,0.6465,131.0
2024-07-25,CMP-0074,15545,297,4,178.59,710.27,44,3,0.3659,210.1
2024-07-26,CMP-0074,15824,350,5,206.96,346.7,50,7,0.7145,86.9
2024-07-27,CMP-0074,4851,46,0,89.2,0.0,15,2,0.6673,286.3
2024-07-28,CMP-0074,7422,108,1,136.64,237.28,19,1,0.7086,128.7
2024-07-29,CMP-0074,8043,132,1,153.41,83.49,26,3,0.4459,236.9
2024-07-30,CMP-0074,11119,198,2,166.96,152.52,49,4,0.6077,28.8
2024-07-31,CMP-0074,15735,344,5,204.43,1075.34,61,7,0.664,110.9
2024-08-01,CMP-0074,9322,160,1,160.29,200.38,32,2,0.7309,195.0
2024-08-02,CMP-0074,13057,260,3,186.2,460.95,26,1,0.425,103.6
2024-08-03,CMP-0074,4209,49,0,110.21,0.0,9,1,0.4551,298.1
2024-08-04,CMP-0074,9737,125,1,120.65,125.73,42,5,0.6798,286.1
2024-08-05,CMP-0074,5725,59,0,96.82,0.0,13,1,0.5894,27.0
2024-08-06,CMP-0074,7961,99,0,117.18,0.0,14,1,0.2876,152.0
2024-08-07,CMP-0074,16021,356,5,207.58,383.73,139,25,0.5301,289.9
2024-08-08,CMP-0074,17459,417,6,223.15,1387.53,138,20,0.52,149.5
2024-08-09,CMP-0074,8734,141,1,151.16,147.13,53,6,0.3515,242.3
2024-08-10,CMP-0074,3887,46,0,111.87,0.0,15,2,0.6486,64.5
2024-08-11,CMP-0074,9071,121,1,124.54,145.3,36,3,0.4002,136.7
2024-08-12,CMP-0074,9024,203,3,210.44,590.53,53,6,0.4855,20.5
2024-08-13,CMP-0074,3831,45,0,109.87,0.0,11,1,0.5924,57.8
2024-08-14,CMP-0074,4854,79,0,152.06,0.0,25,3,0.2518,221.1
2024-08-15,CMP-0074,9655,178,2,172.52,227.12,68,4,0.3877,157.0
2024-08-16,CMP-0074,7989,180,2,210.8,431.36,21,3,0.3845,133.3
2024-08-17,CMP-0074,13364,252,5,176.38,587.58,81,13,0.4278,130.6
2024-08-18,CMP-0074,7386,88,1,112.25,140.52,16,2,0.3649,220.6
2024-08-19,CMP-0074,4473,63,0,132.81,0.0,20,1,0.5214,282.6
2024-08-20,CMP-0074,8092,173,2,199.68,124.82,67,8,0.4967,272.1
2024-08-21,CMP-0074,15473,387,6,233.64,593.46,100,14,0.4631,241.8
2024-08-22,CMP-0074,14208,287,4,188.81,481.61,112,8,0.3173,153.3
2024-08-23,CMP-0074,6747,109,1,151.3,179.46,22,3,0.5605,146.2
2024-08-24,CMP-0074,5009,75,1,140.14,67.97,9,1,0.5547,256.4
2024-08-25,CMP-0074,7416,105,1,133.22,83.8,29,2,0.5357,28.2
2024-08-26,CMP-0074,10933,172,1,146.89,87.85,54,5,0.3691,215.9
2024-08-27,CMP-0074,16043,341,5,198.91,704.97,34,3,0.5737,71.3
2024-08-28,CMP-0074,12264,291,4,221.68,485.14,43,8,0.4218,289.9
2024-08-29,CMP-0074,14462,354,6,228.5,761.71,69,4,0.4647,75.1
2024-08-30,CMP-0074,11286,220,3,182.36,419.56,40,2,0.2597,239.5
2024-08-31,CMP-0074,5242,61,0,109.19,0.0,11,1,0.7475,289.5
2024-09-01,CMP-0074,10725,168,2,146.48,227.65,57,9,0.5414,60.2
2024-09-02,CMP-0074,4944,74,0,140.08,0.0,18,2,0.5966,65.7
2024-09-03,CMP-0074,12177,262,3,201.03,694.33,102,19,0.6138,82.2
2024-09-04,CMP-0074,9884,142,1,134.17,138.16,47,5,0.6909,88.5
2024-09-05,CMP-0074,8575,205,3,224.19,345.09,59,5,0.4022,270.6
2024-09-06,CMP-0074,9480,178,2,175.28,179.32,69,7,0.4883,111.2
2024-09-07,CMP-0074,7171,113,1,147.45,187.98,21,3,0.6833,199.6
2024-09-08,CMP-0074,8959,123,1,129.17,170.41,33,5,0.3632,279.5
2024-09-09,CMP-0074,8416,125,1,139.6,175.33,17,2,0.6821,288.9
2024-09-10,CMP-0074,14078,358,6,237.47,1138.67,96,4,0.2829,214.2
2024-09-11,CMP-0074,12675,328,5,242.15,730.09,45,8,0.4528,212.9
2024-09-12,CMP-0074,16490,384,5,217.43,1049.96,52,4,0.3269,24.4
2024-09-13,CMP-0074,7668,128,1,156.66,167.93,14,2,0.6089,91.5
2024-09-14,CMP-0074,7632,90,1,110.41,235.42,33,5,0.3242,83.9
2024-09-15,CMP-0074,9034,117,1,121.03,80.46,27,4,0.448,274.8
2024-09-16,CMP-0074,6590,112,1,158.8,232.8,22,2,0.644,265.5
2024-09-17,CMP-0074,14757,391,6,247.37,923.44,53,7,0.3614,294.0
2024-09-18,CMP-0074,11129,226,3,190.15,711.93,41,6,0.3318,178.9
2024-09-19,CMP-0074,5077,46,0,84.89,0.0,17,2,0.4115,133.9
2024-09-20,CMP-0074,9687,204,2,197.36,369.67,68,11,0.2912,115.6
2023-09-11,CMP-0075,8320,102,2,196.09,100.67,15,1,0.7064,226.4
2023-09-12,CMP-0075,6412,83,1,207.61,158.56,18,0,0.6099,55.8
2023-09-13,CMP-0075,6583,80,1,195.23,129.39,24,3,0.4662,255.1
2023-09-14,CMP-0075,7146,109,3,244.79,512.14,31,2,0.4758,154.3
2023-09-15,CMP-0075,10788,174,5,257.96,740.29,34,5,0.2762,277.5
2023-09-16,CMP-0075,3189,28,0,141.72,0.0,6,0,0.3218,216.0
2023-09-17,CMP-0075,2397,18,0,125.02,0.0,6,1,0.3838,177.7
2023-09-18,CMP-0075,7407,96,2,209.02,182.15,16,2,0.5437,94.0
2023-09-19,CMP-0075,8920,118,2,211.59,305.71,35,6,0.6456,211.3
2023-09-20,CMP-0075,3974,44,0,176.94,0.0,13,1,0.3491,250.8
2023-09-21,CMP-0075,9726,143,3,235.17,184.65,23,1,0.4907,94.0
2023-09-22,CMP-0075,5664,81,2,230.16,350.97,24,1,0.7429,135.6
2023-09-23,CMP-0075,3569,39,1,175.45,72.97,7,0,0.3767,195.6
2023-09-24,CMP-0075,5541,58,1,167.8,74.7,20,1,0.3709,113.8
2023-09-25,CMP-0075,4874,55,1,181.86,57.85,6,0,0.316,42.3
2023-09-26,CMP-0075,4471,68,1,245.34,148.49,14,1,0.5172,157.1
2023-09-27,CMP-0075,6950,74,1,170.68,183.73,13,2,0.2762,58.3
2023-09-28,CMP-0075,10413,156,4,240.1,656.16,47,9,0.4466,35.3
2023-09-29,CMP-0075,6543,77,1,188.99,69.77,26,4,0.3158,81.3
2023-09-30,CMP-0075,4334,28,0,106.68,0.0,6,0,0.5432,255.7
2023-10-01,CMP-0075,5707,50,1,141.64,151.92,18,3,0.4246,226.7
2023-10-02,CMP-0075,3691,22,0,98.02,0.0,8,1,0.7371,190.7
2023-10-03,CMP-0075,5721,49,0,136.96,0.0,15,2,0.407,156.4
2023-10-04,CMP-0075,4154,52,1,203.28,180.28,11,0,0.7294,195.1
2023-10-05,CMP-0075,4440,59,1,214.24,87.07,10,1,0.4653,227.3
2023-10-06,CMP-0075,4060,49,1,195.2,168.92,14,2,0.5786,269.2
2023-10-07,CMP-0075,3421,19,0,91.76,0.0,2,0,0.2504,139.2
2023-10-08,CMP-0075,2139,15,0,112.18,0.0,2,0,0.5312,124.8
2023-10-09,CMP-0075,9070,129,3,227.26,427.92,29,3,0.6886,102.2
2023-10-10,CMP-0075,8572,126,3,235.29,438.64,28,5,0.5026,227.4
2023-10-11,CMP-0075,7100,93,2,210.08,126.15,11,1,0.6272,223.8
2023-10-12,CMP-0075,10659,173,5,259.53,759.53,48,5,0.5067,157.7
2023-10-13,CMP-0075,4500,64,1,227.52,132.13,7,1,0.6979,202.1
2023-10-14,CMP-0075,3186,22,0,114.07,0.0,5,0,0.5041,216.7
2023-10-15,CMP-0075,4784,37,0,126.6,0.0,12,1,0.4602,184.8
2023-10-16,CMP-0075,6843,64,1,151.63,136.95,19,2,0.7466,231.2
2023-10-17,CMP-0075,6638,85,1,206.21,70.34,20,2,0.256,285.5
2023-10-18,CMP-0075,9596,154,4,257.65,279.26,15,2,0.527,206.9
2023-10-19,CMP-0075,10481,157,4,239.65,355.52,22,1,0.3554,134.7
2023-10-20,CMP-0075,4723,79,2,269.87,241.99,25,3,0.2644,167.0
2023-10-21,CMP-0075,2319,18,0,126.0,0.0,4,0,0.6301,181.4
2023-10-22,CMP-0075,7662,81,2,170.23,200.8,23,2,0.392,171.4
2023-10-23,CMP-0075,5807,73,1,202.62,174.57,12,1,0.5321,284.0
2023-10-24,CMP-0075,7566,129,3,272.8,362.71,29,3,0.6842,111.2
2023-10-25,CMP-0075,6489,85,2,209.85,123.78,19,1,0.2727,205.6
2023-10-26,CMP-0075,9513,143,3,240.58,493.49,23,2,0.7131,40.5
2023-10-27,CMP-0075,5017,85,2,272.95,273.36,19,2,0.3233,220.1
2023-10-28,CMP-0075,2684,21,0,128.94,0.0,8,0,0.6292,76.0
2023-10-29,CMP-0075,5435,47,1,139.98,147.75,11,0,0.5885,43.3
2023-10-30,CMP-0075,8225,136,4,265.1,507.61,18,3,0.6698,45.7
2023-10-31,CMP-0075,5133,65,1,205.16,115.97,9,1,0.3218,204.5
2023-11-01,CMP-0075,3321,32,0,155.09,0.0,11,1,0.2619,31.5
2023-11-02,CMP-0075,8227,155,5,301.1,657.77,16,3,0.61,204.8
2023-11-03,CMP-0075,6569,78,1,190.96,125.96,12,2,0.4507,145.6
2023-11-04,CMP-0075,4496,38,0,138.38,0.0,7,0,0.3573,72.6
2023-11-05,CMP-0075,6674,69,2,165.13,175.4,17,2,0.2797,23.5
2023-11-06,CMP-0075,3648,42,0,185.12,0.0,6,0,0.7184,296.0
2023-11-07,CMP-0075,5328,56,1,168.28,186.25,10,1,0.5341,289.1
2023-11-08,CMP-0075,6505,90,2,221.46,377.26,20,2,0.506,156.5
2023-11-09,CMP-0075,3115,26,0,135.18,0.0,7,0,0.3226,59.2
2023-11-10,CMP-0075,7938,98,2,198.63,275.07,11,0,0.3749,51.9
2023-11-11,CMP-0075,6107,53,1,140.7,88.39,11,1,0.4758,256.7
2023-11-12,CMP-0075,5716,45,1,126.88,73.78,5,0,0.5319,27.4
2023-11-13,CMP-0075,3644,33,0,145.7,0.0,11,0,0.681,266.5
2023-11-14,CMP-0075,4933,85,2,277.97,114.79,18,1,0.5211,47.7
2023-11-15,CMP-0075,4864,65,1,215.13,130.02,16,2,0.6357,153.5
2023-11-16,CMP-0075,9546,162,5,271.09,653.39,34,2,0.2914,55.1
2023-11-17,CMP-0075,5742,71,1,199.81,93.52,18,3,0.6789,101.3
2023-11-18,CMP-0075,2421,16,0,110.52,0.0,5,0,0.5277,86.6
2023-11-19,CMP-0075,4690,41,1,141.34,103.49,13,1,0.4807,146.7
2023-11-20,CMP-0075,5265,66,1,201.67,53.42,25,4,0.6857,275.3
2023-11-21,CMP-0075,2951,29,0,161.12,0.0,8,1,0.6561,277.2
2023-11-22,CMP-0075,10978,187,5,272.72,668.05,32,4,0.2532,39.3
2023-11-23,CMP-0075,4622,53,1,184.54,180.12,17,3,0.5339,227.1
2023-11-24,CMP-0075,5527,46,0,133.19,0.0,15,2,0.6168,256.4
2023-11-25,CMP-0075,4816,51,1,169.75,141.23,14,2,0.6131,131.6
2023-11-26,CMP-0075,4030,30,0,120.6,0.0,5,0,0.3602,37.4
2023-11-27,CMP-0075,3722,43,0,185.14,0.0,10,0,0.6789,258.6
2023-11-28,CMP-0075,4877,41,0,136.35,0.0,15,1,0.293,215.6
2023-11-29,CMP-0075,6235,110,3,284.15,414.47,25,3,0.2511,103.9
2023-11-30,CMP-0075,2896,28,0,156.41,0.0,2,0,0.6462,244.9
2023-12-01,CMP-0075,9879,131,3,213.23,336.26,24,4,0.4794,75.6
2023-12-02,CMP-0075,3040,30,0,158.6,0.0,10,1,0.7052,92.5
2023-12-03,CMP-0075,4815,43,1,145.44,182.36,6,0,0.7384,185.9
2023-12-04,CMP-0075,8928,116,2,208.25,224.67,20,1,0.6789,282.1
2023-12-05,CMP-0075,3710,32,0,139.04,0.0,8,1,0.5126,16.1
2023-12-06,CMP-0075,8400,92,1,176.63,82.69,12,1,0.6239,299.7
2023-12-07,CMP-0075,5993,82,2,218.68,147.96,23,4,0.2854,252.5
2023-12-08,CMP-0075,3377,37,0,177.58,0.0,12,1,0.3669,33.6
2023-12-09,CMP-0075,5362,46,1,139.58,53.98,11,2,0.3707,210.4
2023-12-10,CMP-0075,2989,28,0,152.41,0.0,7,0,0.4161,131.0
2023-12-11,CMP-0075,5383,84,2,251.34,186.8,18,1,0.3943,32.5
2023-12-12,CMP-0075,5105,50,0,159.08,0.0,11,1,0.6884,122.9
2023-12-13,CMP-0075,11557,219,8,303.36,1045.62,55,4,0.3762,34.8
2023-12-14,CMP-0075,4588,69,2,243.12,280.14,15,0,0.7441,277.6
2023-12-15,CMP-0075,6860,90,2,210.69,228.53,29,3,0.7248,233.1
2023-12-16,CMP-0075,4139,42,1,163.35,115.97,11,1,0.3486,72.6
2023-12-17,CMP-0075,9687,119,4,197.58,211.07,30,1,0.6925,141.1
2023-12-18,CMP-0075,5432,51,0,150.12,0.0,17,3,0.389,21.7
2023-12-19,CMP-0075,9444,119,2,201.27,171.39,22,4,0.6551,110.2
2023-12-20,CMP-0075,4061,28,0,110.51,0.0,4,0,0.581,101.4
2023-12-21,CMP-0075,7860,107,2,218.89,211.04,33,3,0.7201,80.2
2023-12-22,CMP-0075,11057,156,4,226.17,463.63,47,8,0.6134,117.7
2023-12-23,CMP-0075,6182,51,1,133.07,172.39,16,1,0.5974,181.9
2023-12-24,CMP-0075,2803,20,0,116.57,0.0,7,0,0.443,46.8
2023-12-25,CMP-0075,5137,40,0,124.37,0.0,13,1,0.7472,76.7
2023-12-26,CMP-0075,8156,115,3,226.51,272.22,26,4,0.3865,156.2
2023-12-27,CMP-0075,11098,189,6,272.12,1079.38,30,4,0.5301,114.5
2023-12-28,CMP-0075,6452,75,1,185.85,169.74,29,2,0.5609,261.7
2023-12-29,CMP-0075,8900,127,3,229.32,308.38,29,1,0.6006,297.4
2024-03-26,CMP-0076,901,5,0,66.52,0.0,0,0,0.6326,276.5
2024-03-27,CMP-0076,910,8,0,105.77,0.0,1,0,0.5296,43.9
2024-03-28,CMP-0076,1142,9,0,89.29,0.0,2,0,0.6904,49.6
2024-03-29,CMP-0076,525,3,0,82.14,0.0,0,0,0.5562,281.3
2024-03-30,CMP-0076,441,2,0,52.29,0.0,0,0,0.5463,212.8
2024-03-31,CMP-0076,517,2,0,56.82,0.0,0,0,0.5729,117.8
2024-04-01,CMP-0076,558,5,0,104.33,0.0,1,0,0.5807,150.5
2024-04-02,CMP-0076,910,5,0,71.48,0.0,1,0,0.7269,181.2
2024-04-03,CMP-0076,592,4,0,89.22,0.0,1,0,0.2774,21.8
2024-04-04,CMP-0076,1295,11,0,96.11,0.0,1,0,0.2901,288.1
2024-04-05,CMP-0076,949,6,0,75.61,0.0,1,0,0.4134,36.0
2024-04-06,CMP-0076,497,3,0,83.83,0.0,0,0,0.3762,234.8
2024-04-07,CMP-0076,553,2,0,51.14,0.0,0,0,0.3655,28.4
2024-04-08,CMP-0076,994,7,0,83.94,0.0,2,0,0.6768,204.8
2024-04-09,CMP-0076,672,4,0,77.95,0.0,0,0,0.7251,275.3
2024-04-10,CMP-0076,1655,19,1,131.77,169.01,4,0,0.7161,36.0
2024-04-11,CMP-0076,822,8,0,107.63,0.0,1,0,0.722,147.9
2024-04-12,CMP-0076,855,6,0,78.76,0.0,1,0,0.4314,105.3
2024-04-13,CMP-0076,678,4,0,75.32,0.0,0,0,0.7457,170.9
2024-04-14,CMP-0076,839,4,0,64.15,0.0,0,0,0.6136,128.3
2024-04-15,CMP-0076,799,7,0,101.9,0.0,0,0,0.7374,78.7
2024-04-16,CMP-0076,502,4,0,90.24,0.0,0,0,0.5639,188.2
2024-04-17,CMP-0076,746,5,0,82.39,0.0,1,0,0.2831,256.6
2024-04-18,CMP-0076,946,8,0,103.46,0.0,1,0,0.5387,34.3
2024-04-19,CMP-0076,894,7,0,86.35,0.0,1,0,0.6442,167.1
2024-04-20,CMP-0076,1104,8,0,84.08,0.0,1,0,0.3008,123.5
2024-04-21,CMP-0076,489,2,0,46.02,0.0,0,0,0.5338,256.0
2024-04-22,CMP-0076,857,9,0,126.69,0.0,1,0,0.6308,88.6
2024-04-23,CMP-0076,1076,9,0,94.76,0.0,3,0,0.6235,137.3
2024-04-24,CMP-0076,1184,11,0,102.71,0.0,2,0,0.6919,36.2
2024-04-25,CMP-0076,1383,14,0,113.06,0.0,1,0,0.5525,163.1
2024-04-26,CMP-0076,689,5,0,84.7,0.0,0,0,0.6012,184.2
2024-04-27,CMP-0076,806,5,0,72.33,0.0,1,0,0.5993,62.6
2024-04-28,CMP-0076,270,0,0,28.28,0.0,0,0,0.4282,42.9
2024-04-29,CMP-0076,551,4,0,82.96,0.0,0,0,0.3677,63.0
2024-04-30,CMP-0076,707,5,0,79.0,0.0,1,0,0.2612,56.5
2024-05-01,CMP-0076,583,3,0,72.62,0.0,0,0,0.5612,113.2
2024-05-02,CMP-0076,982,8,0,92.75,0.0,1,0,0.6107,291.5
2024-05-03,CMP-0076,1267,12,0,104.39,0.0,4,0,0.6764,105.0
2024-05-04,CMP-0076,578,3,0,70.34,0.0,0,0,0.6099,91.8
2024-05-05,CMP-0076,385,2,0,64.64,0.0,0,0,0.7316,145.0
2024-05-06,CMP-0076,597,4,0,84.01,0.0,0,0,0.7289,147.0
2024-05-07,CMP-0076,932,8,0,104.07,0.0,1,0,0.6151,60.7
2024-05-08,CMP-0076,697,6,0,99.32,0.0,1,0,0.7281,24.1
2024-05-09,CMP-0076,1547,16,1,115.06,147.17,4,0,0.3764,196.7
2024-05-10,CMP-0076,719,7,0,111.97,0.0,2,0,0.3356,46.5
2024-05-11,CMP-0076,802,4,0,62.05,0.0,1,0,0.3359,140.8
2024-05-12,CMP-0076,578,2,0,50.6,0.0,0,0,0.4245,67.4
2024-05-13,CMP-0076,785,6,0,84.26,0.0,1,0,0.5252,54.3
2023-05-22,CMP-0077,2864,22,1,308.06,78.5,2,0,0.3301,189.7
2023-05-23,CMP-0077,2902,23,1,324.29,82.44,6,0,0.3285,223.4
2023-05-24,CMP-0077,2938,27,1,364.67,44.91,8,0,0.7285,267.2
2023-05-25,CMP-0077,2174,21,1,395.62,30.25,4,0,0.378,51.7
2023-05-26,CMP-0077,3064,26,1,342.58,34.17,7,0,0.4592,298.9
2023-05-27,CMP-0077,1410,7,0,220.97,0.0,0,0,0.5145,15.8
2023-05-28,CMP-0077,2962,17,1,226.57,67.7,5,0,0.5699,71.3
2023-05-29,CMP-0077,2851,22,1,310.4,76.96,5,0,0.6338,55.3
2023-05-30,CMP-0077,3816,27,1,282.06,24.53,7,1,0.6047,78.0
2023-05-31,CMP-0077,1995,11,0,224.6,0.0,2,0,0.5291,222.2
