lead_id,date,campaign_id,channel,region,lead_source,lead_status,deal_value,days_to_convert,lead_score,is_won,deal_size
LEAD-009800,2023-12-27,CMP-0082,Email Marketing,LATAM,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-009801,2023-12-27,CMP-0082,Email Marketing,LATAM,Paid,New,0.0,-1,10,0,No Deal
LEAD-009802,2023-12-27,CMP-0082,Email Marketing,LATAM,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-009803,2023-12-27,CMP-0082,Email Marketing,LATAM,Organic,New,0.0,-1,10,0,No Deal
LEAD-009804,2023-12-27,CMP-0082,Email Marketing,LATAM,Paid,Proposal,4758.64,-1,75,0,Medium (2K-8K)
LEAD-009805,2023-12-28,CMP-0082,Email Marketing,LATAM,Referral,Won,4671.31,26,100,1,Medium (2K-8K)
LEAD-009806,2023-12-28,CMP-0082,Email Marketing,LATAM,Paid,Lost,0.0,-1,0,0,No Deal
LEAD-009807,2023-12-28,CMP-0082,Email Marketing,LATAM,Direct,Contacted,0.0,-1,25,0,No Deal
LEAD-009808,2023-12-28,CMP-0082,Email Marketing,LATAM,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-009809,2023-12-28,CMP-0082,Email Marketing,LATAM,Paid,New,0.0,-1,10,0,No Deal
LEAD-009810,2023-12-29,CMP-0082,Email Marketing,LATAM,Direct,Contacted,0.0,-1,25,0,No Deal
LEAD-009811,2023-12-29,CMP-0082,Email Marketing,LATAM,Paid,New,0.0,-1,10,0,No Deal
LEAD-009812,2023-12-29,CMP-0082,Email Marketing,LATAM,Organic,Contacted,0.0,-1,25,0,No Deal
LEAD-009813,2023-12-29,CMP-0082,Email Marketing,LATAM,Organic,New,0.0,-1,10,0,No Deal
LEAD-009814,2023-12-29,CMP-0082,Email Marketing,LATAM,Direct,Contacted,0.0,-1,25,0,No Deal
LEAD-009815,2023-12-30,CMP-0082,Email Marketing,LATAM,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-009816,2023-12-30,CMP-0082,Email Marketing,LATAM,Direct,New,0.0,-1,10,0,No Deal
LEAD-009817,2023-12-30,CMP-0082,Email Marketing,LATAM,Direct,Proposal,1737.55,-1,75,0,Small (<2K)
LEAD-009818,2023-12-30,CMP-0082,Email Marketing,LATAM,Paid,New,0.0,-1,10,0,No Deal
LEAD-009819,2023-12-30,CMP-0082,Email Marketing,LATAM,Direct,Proposal,3317.69,-1,75,0,Medium (2K-8K)
LEAD-009820,2023-12-31,CMP-0082,Email Marketing,LATAM,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-009821,2023-12-31,CMP-0082,Email Marketing,LATAM,Paid,Lost,0.0,-1,0,0,No Deal
LEAD-009822,2023-12-31,CMP-0082,Email Marketing,LATAM,Organic,Qualified,0.0,-1,50,0,No Deal
LEAD-009823,2023-12-31,CMP-0082,Email Marketing,LATAM,Organic,Lost,0.0,-1,0,0,No Deal
LEAD-009824,2023-12-31,CMP-0082,Email Marketing,LATAM,Paid,Proposal,3396.7,-1,75,0,Medium (2K-8K)
LEAD-009825,2024-01-01,CMP-0082,Email Marketing,LATAM,Organic,New,0.0,-1,10,0,No Deal
LEAD-009826,2024-01-01,CMP-0082,Email Marketing,LATAM,Organic,New,0.0,-1,10,0,No Deal
LEAD-009827,2024-01-01,CMP-0082,Email Marketing,LATAM,Direct,Proposal,3615.6,-1,75,0,Medium (2K-8K)
LEAD-009828,2024-01-01,CMP-0082,Email Marketing,LATAM,Paid,Proposal,4268.29,-1,75,0,Medium (2K-8K)
LEAD-009829,2024-01-01,CMP-0082,Email Marketing,LATAM,Referral,Proposal,3075.33,-1,75,0,Medium (2K-8K)
LEAD-009830,2024-01-02,CMP-0082,Email Marketing,LATAM,Direct,New,0.0,-1,10,0,No Deal
LEAD-009831,2024-01-02,CMP-0082,Email Marketing,LATAM,Organic,Contacted,0.0,-1,25,0,No Deal
LEAD-009832,2024-01-02,CMP-0082,Email Marketing,LATAM,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-009833,2024-01-02,CMP-0082,Email Marketing,LATAM,Direct,Contacted,0.0,-1,25,0,No Deal
LEAD-009834,2024-01-02,CMP-0082,Email Marketing,LATAM,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-009835,2024-01-03,CMP-0082,Email Marketing,LATAM,Organic,Qualified,0.0,-1,50,0,No Deal
LEAD-009836,2024-01-03,CMP-0082,Email Marketing,LATAM,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-009837,2024-01-03,CMP-0082,Email Marketing,LATAM,Paid,Won,3004.68,61,100,1,Medium (2K-8K)
LEAD-009838,2024-01-03,CMP-0082,Email Marketing,LATAM,Paid,Proposal,1173.31,-1,75,0,Small (<2K)
LEAD-009839,2024-01-03,CMP-0082,Email Marketing,LATAM,Paid,New,0.0,-1,10,0,No Deal
LEAD-009840,2024-01-04,CMP-0082,Email Marketing,LATAM,Organic,New,0.0,-1,10,0,No Deal
LEAD-009841,2024-01-04,CMP-0082,Email Marketing,LATAM,Paid,New,0.0,-1,10,0,No Deal
LEAD-009842,2024-01-04,CMP-0082,Email Marketing,LATAM,Direct,New,0.0,-1,10,0,No Deal
LEAD-009843,2024-01-04,CMP-0082,Email Marketing,LATAM,Paid,New,0.0,-1,10,0,No Deal
LEAD-009844,2024-01-04,CMP-0082,Email Marketing,LATAM,Paid,Proposal,2778.54,-1,75,0,Medium (2K-8K)
LEAD-009845,2024-01-05,CMP-0082,Email Marketing,LATAM,Paid,Won,4714.81,40,100,1,Medium (2K-8K)
LEAD-009846,2024-01-05,CMP-0082,Email Marketing,LATAM,Organic,Lost,0.0,-1,0,0,No Deal
LEAD-009847,2024-01-05,CMP-0082,Email Marketing,LATAM,Direct,Proposal,1610.12,-1,75,0,Small (<2K)
LEAD-009848,2024-01-05,CMP-0082,Email Marketing,LATAM,Organic,New,0.0,-1,10,0,No Deal
LEAD-009849,2024-01-05,CMP-0082,Email Marketing,LATAM,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-009850,2024-01-06,CMP-0082,Email Marketing,LATAM,Direct,New,0.0,-1,10,0,No Deal
LEAD-009851,2024-01-06,CMP-0082,Email Marketing,LATAM,Paid,Proposal,2695.19,-1,75,0,Medium (2K-8K)
LEAD-009852,2024-01-06,CMP-0082,Email Marketing,LATAM,Organic,Contacted,0.0,-1,25,0,No Deal
LEAD-009853,2024-01-06,CMP-0082,Email Marketing,LATAM,Referral,Qualified,0.0,-1,50,0,No Deal
LEAD-009854,2024-01-06,CMP-0082,Email Marketing,LATAM,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-009855,2024-01-07,CMP-0082,Email Marketing,LATAM,Paid,Proposal,3159.99,-1,75,0,Medium (2K-8K)
LEAD-009856,2024-01-07,CMP-0082,Email Marketing,LATAM,Paid,Proposal,4705.08,-1,75,0,Medium (2K-8K)
LEAD-009857,2024-01-07,CMP-0082,Email Marketing,LATAM,Organic,Contacted,0.0,-1,25,0,No Deal
LEAD-009858,2024-01-07,CMP-0082,Email Marketing,LATAM,Organic,Lost,0.0,-1,0,0,No Deal
LEAD-009859,2024-01-07,CMP-0082,Email Marketing,LATAM,Referral,Won,2205.55,64,100,1,Medium (2K-8K)
LEAD-009860,2024-01-08,CMP-0082,Email Marketing,LATAM,Referral,Contacted,0.0,-1,25,0,No Deal
LEAD-009861,2024-01-08,CMP-0082,Email Marketing,LATAM,Organic,Qualified,0.0,-1,50,0,No Deal
LEAD-009862,2024-01-08,CMP-0082,Email Marketing,LATAM,Direct,New,0.0,-1,10,0,No Deal
LEAD-009863,2024-01-08,CMP-0082,Email Marketing,LATAM,Organic,Contacted,0.0,-1,25,0,No Deal
LEAD-009864,2024-01-08,CMP-0082,Email Marketing,LATAM,Referral,New,0.0,-1,10,0,No Deal
LEAD-009865,2024-01-09,CMP-0082,Email Marketing,LATAM,Direct,New,0.0,-1,10,0,No Deal
LEAD-009866,2024-01-09,CMP-0082,Email Marketing,LATAM,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-009867,2024-01-09,CMP-0082,Email Marketing,LATAM,Organic,Contacted,0.0,-1,25,0,No Deal
LEAD-009868,2024-01-09,CMP-0082,Email Marketing,LATAM,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-009869,2024-01-09,CMP-0082,Email Marketing,LATAM,Organic,Won,2300.05,20,100,1,Medium (2K-8K)
LEAD-009870,2024-01-10,CMP-0082,Email Marketing,LATAM,Paid,Won,4324.46,6,100,1,Medium (2K-8K)
LEAD-009871,2024-01-10,CMP-0082,Email Marketing,LATAM,Direct,Contacted,0.0,-1,25,0,No Deal
LEAD-009872,2024-01-10,CMP-0082,Email Marketing,LATAM,Referral,Lost,0.0,-1,0,0,No Deal
LEAD-009873,2024-01-10,CMP-0082,Email Marketing,LATAM,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-009874,2024-01-10,CMP-0082,Email Marketing,LATAM,Organic,Contacted,0.0,-1,25,0,No Deal
LEAD-009875,2024-01-11,CMP-0082,Email Marketing,LATAM,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-009876,2024-01-11,CMP-0082,Email Marketing,LATAM,Organic,Proposal,3632.72,-1,75,0,Medium (2K-8K)
LEAD-009877,2024-01-11,CMP-0082,Email Marketing,LATAM,Paid,Proposal,1057.47,-1,75,0,Small (<2K)
LEAD-009878,2024-01-11,CMP-0082,Email Marketing,LATAM,Paid,Won,4038.79,3,100,1,Medium (2K-8K)
LEAD-009879,2024-01-11,CMP-0082,Email Marketing,LATAM,Paid,Won,4315.1,57,100,1,Medium (2K-8K)
LEAD-009880,2024-01-12,CMP-0082,Email Marketing,LATAM,Organic,Contacted,0.0,-1,25,0,No Deal
LEAD-009881,2024-01-12,CMP-0082,Email Marketing,LATAM,Organic,Contacted,0.0,-1,25,0,No Deal
LEAD-009882,2024-01-12,CMP-0082,Email Marketing,LATAM,Paid,Proposal,4490.63,-1,75,0,Medium (2K-8K)
LEAD-009883,2024-01-12,CMP-0082,Email Marketing,LATAM,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-009884,2024-01-12,CMP-0082,Email Marketing,LATAM,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-009885,2024-01-13,CMP-0082,Email Marketing,LATAM,Organic,Won,3733.31,28,100,1,Medium (2K-8K)
LEAD-009886,2024-01-13,CMP-0082,Email Marketing,LATAM,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-009887,2024-01-13,CMP-0082,Email Marketing,LATAM,Paid,New,0.0,-1,10,0,No Deal
LEAD-009888,2024-01-13,CMP-0082,Email Marketing,LATAM,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-009889,2024-01-13,CMP-0082,Email Marketing,LATAM,Referral,New,0.0,-1,10,0,No Deal
LEAD-009890,2024-01-14,CMP-0082,Email Marketing,LATAM,Paid,Won,2746.56,86,100,1,Medium (2K-8K)
LEAD-009891,2024-01-14,CMP-0082,Email Marketing,LATAM,Referral,New,0.0,-1,10,0,No Deal
LEAD-009892,2024-01-14,CMP-0082,Email Marketing,LATAM,Organic,Proposal,2893.45,-1,75,0,Medium (2K-8K)
LEAD-009893,2024-01-14,CMP-0082,Email Marketing,LATAM,Direct,Qualified,0.0,-1,50,0,No Deal
LEAD-009894,2024-01-14,CMP-0082,Email Marketing,LATAM,Paid,Won,1806.72,51,100,1,Small (<2K)
LEAD-009895,2024-01-15,CMP-0082,Email Marketing,LATAM,Paid,Won,2055.47,40,100,1,Medium (2K-8K)
LEAD-009896,2024-01-15,CMP-0082,Email Marketing,LATAM,Referral,Contacted,0.0,-1,25,0,No Deal
LEAD-009897,2024-01-15,CMP-0082,Email Marketing,LATAM,Referral,Contacted,0.0,-1,25,0,No Deal
LEAD-009898,2024-01-15,CMP-0082,Email Marketing,LATAM,Organic,Qualified,0.0,-1,50,0,No Deal
LEAD-009899,2024-01-15,CMP-0082,Email Marketing,LATAM,Paid,Proposal,3820.98,-1,75,0,Medium (2K-8K)
LEAD-009900,2024-01-16,CMP-0082,Email Marketing,LATAM,Paid,Won,4298.71,58,100,1,Medium (2K-8K)
LEAD-009901,2024-01-16,CMP-0082,Email Marketing,LATAM,Paid,Proposal,3603.88,-1,75,0,Medium (2K-8K)
LEAD-009902,2024-01-16,CMP-0082,Email Marketing,LATAM,Paid,Proposal,1783.42,-1,75,0,Small (<2K)
LEAD-009903,2024-01-16,CMP-0082,Email Marketing,LATAM,Organic,Contacted,0.0,-1,25,0,No Deal
LEAD-009904,2024-01-16,CMP-0082,Email Marketing,LATAM,Organic,Lost,0.0,-1,0,0,No Deal
LEAD-009905,2024-01-17,CMP-0082,Email Marketing,LATAM,Paid,Proposal,4672.54,-1,75,0,Medium (2K-8K)
LEAD-009906,2024-01-17,CMP-0082,Email Marketing,LATAM,Paid,Proposal,3003.53,-1,75,0,Medium (2K-8K)
LEAD-009907,2024-01-17,CMP-0082,Email Marketing,LATAM,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-009908,2024-01-17,CMP-0082,Email Marketing,LATAM,Direct,Contacted,0.0,-1,25,0,No Deal
LEAD-009909,2024-01-17,CMP-0082,Email Marketing,LATAM,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-009910,2024-01-18,CMP-0082,Email Marketing,LATAM,Referral,Contacted,0.0,-1,25,0,No Deal
LEAD-009911,2024-01-18,CMP-0082,Email Marketing,LATAM,Paid,Proposal,3934.87,-1,75,0,Medium (2K-8K)
LEAD-009912,2024-01-18,CMP-0082,Email Marketing,LATAM,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-009913,2024-01-18,CMP-0082,Email Marketing,LATAM,Paid,Lost,0.0,-1,0,0,No Deal
LEAD-009914,2024-01-18,CMP-0082,Email Marketing,LATAM,Paid,Proposal,4094.5,-1,75,0,Medium (2K-8K)
LEAD-009915,2024-01-19,CMP-0082,Email Marketing,LATAM,Paid,New,0.0,-1,10,0,No Deal
LEAD-009916,2024-01-19,CMP-0082,Email Marketing,LATAM,Direct,New,0.0,-1,10,0,No Deal
LEAD-009917,2024-01-19,CMP-0082,Email Marketing,LATAM,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-009918,2024-01-19,CMP-0082,Email Marketing,LATAM,Referral,Qualified,0.0,-1,50,0,No Deal
LEAD-009919,2024-01-19,CMP-0082,Email Marketing,LATAM,Referral,Won,2345.05,44,100,1,Medium (2K-8K)
LEAD-009920,2024-01-20,CMP-0082,Email Marketing,LATAM,Organic,Won,1237.17,18,100,1,Small (<2K)
LEAD-009921,2024-01-20,CMP-0082,Email Marketing,LATAM,Paid,New,0.0,-1,10,0,No Deal
LEAD-009922,2024-01-20,CMP-0082,Email Marketing,LATAM,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-009923,2024-01-20,CMP-0082,Email Marketing,LATAM,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-009924,2024-01-20,CMP-0082,Email Marketing,LATAM,Direct,Won,3701.21,20,100,1,Medium (2K-8K)
LEAD-009925,2024-01-21,CMP-0082,Email Marketing,LATAM,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-009926,2024-01-21,CMP-0082,Email Marketing,LATAM,Organic,Contacted,0.0,-1,25,0,No Deal
LEAD-009927,2024-01-21,CMP-0082,Email Marketing,LATAM,Paid,Proposal,2119.95,-1,75,0,Medium (2K-8K)
LEAD-009928,2024-01-21,CMP-0082,Email Marketing,LATAM,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-009929,2024-01-21,CMP-0082,Email Marketing,LATAM,Paid,Won,3376.69,15,100,1,Medium (2K-8K)
LEAD-009930,2024-01-22,CMP-0082,Email Marketing,LATAM,Organic,Qualified,0.0,-1,50,0,No Deal
LEAD-009931,2024-01-22,CMP-0082,Email Marketing,LATAM,Paid,Proposal,1162.52,-1,75,0,Small (<2K)
LEAD-009932,2024-01-22,CMP-0082,Email Marketing,LATAM,Direct,Lost,0.0,-1,0,0,No Deal
LEAD-009933,2024-01-22,CMP-0082,Email Marketing,LATAM,Organic,Contacted,0.0,-1,25,0,No Deal
LEAD-009934,2024-01-22,CMP-0082,Email Marketing,LATAM,Referral,Won,4152.86,84,100,1,Medium (2K-8K)
LEAD-009935,2024-01-23,CMP-0082,Email Marketing,LATAM,Organic,Contacted,0.0,-1,25,0,No Deal
LEAD-009936,2024-01-23,CMP-0082,Email Marketing,LATAM,Referral,Proposal,3246.44,-1,75,0,Medium (2K-8K)
LEAD-009937,2024-01-23,CMP-0082,Email Marketing,LATAM,Organic,Contacted,0.0,-1,25,0,No Deal
LEAD-009938,2024-01-23,CMP-0082,Email Marketing,LATAM,Referral,Lost,0.0,-1,0,0,No Deal
LEAD-009939,2024-01-23,CMP-0082,Email Marketing,LATAM,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-009940,2024-01-24,CMP-0082,Email Marketing,LATAM,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-009941,2024-01-24,CMP-0082,Email Marketing,LATAM,Paid,New,0.0,-1,10,0,No Deal
LEAD-009942,2024-01-24,CMP-0082,Email Marketing,LATAM,Paid,Proposal,1964.26,-1,75,0,Small (<2K)
LEAD-009943,2024-01-24,CMP-0082,Email Marketing,LATAM,Direct,Qualified,0.0,-1,50,0,No Deal
LEAD-009944,2024-01-24,CMP-0082,Email Marketing,LATAM,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-009945,2024-01-25,CMP-0082,Email Marketing,LATAM,Referral,Contacted,0.0,-1,25,0,No Deal
LEAD-009946,2024-01-25,CMP-0082,Email Marketing,LATAM,Paid,Lost,0.0,-1,0,0,No Deal
LEAD-009947,2024-01-25,CMP-0082,Email Marketing,LATAM,Organic,New,0.0,-1,10,0,No Deal
LEAD-009948,2024-01-25,CMP-0082,Email Marketing,LATAM,Organic,Proposal,2021.5,-1,75,0,Medium (2K-8K)
LEAD-009949,2024-01-25,CMP-0082,Email Marketing,LATAM,Organic,Won,3682.96,41,100,1,Medium (2K-8K)
LEAD-009950,2024-01-26,CMP-0082,Email Marketing,LATAM,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-009951,2024-01-26,CMP-0082,Email Marketing,LATAM,Organic,Proposal,4426.29,-1,75,0,Medium (2K-8K)
LEAD-009952,2024-01-26,CMP-0082,Email Marketing,LATAM,Organic,Contacted,0.0,-1,25,0,No Deal
LEAD-009953,2024-01-26,CMP-0082,Email Marketing,LATAM,Organic,New,0.0,-1,10,0,No Deal
LEAD-009954,2024-01-26,CMP-0082,Email Marketing,LATAM,Referral,Qualified,0.0,-1,50,0,No Deal
LEAD-009955,2024-01-27,CMP-0082,Email Marketing,LATAM,Paid,New,0.0,-1,10,0,No Deal
LEAD-009956,2024-01-27,CMP-0082,Email Marketing,LATAM,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-009957,2024-01-27,CMP-0082,Email Marketing,LATAM,Direct,Qualified,0.0,-1,50,0,No Deal
LEAD-009958,2024-01-27,CMP-0082,Email Marketing,LATAM,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-009959,2024-01-27,CMP-0082,Email Marketing,LATAM,Paid,New,0.0,-1,10,0,No Deal
LEAD-009960,2024-01-28,CMP-0082,Email Marketing,LATAM,Paid,New,0.0,-1,10,0,No Deal
LEAD-009961,2024-01-28,CMP-0082,Email Marketing,LATAM,Organic,Proposal,3830.29,-1,75,0,Medium (2K-8K)
LEAD-009962,2024-01-28,CMP-0082,Email Marketing,LATAM,Organic,Contacted,0.0,-1,25,0,No Deal
LEAD-009963,2024-01-28,CMP-0082,Email Marketing,LATAM,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-009964,2024-01-28,CMP-0082,Email Marketing,LATAM,Paid,Won,3836.42,50,100,1,Medium (2K-8K)
LEAD-009965,2024-01-29,CMP-0082,Email Marketing,LATAM,Referral,Proposal,4760.12,-1,75,0,Medium (2K-8K)
LEAD-009966,2024-01-29,CMP-0082,Email Marketing,LATAM,Paid,Won,2964.83,24,100,1,Medium (2K-8K)
LEAD-009967,2024-01-29,CMP-0082,Email Marketing,LATAM,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-009968,2024-01-29,CMP-0082,Email Marketing,LATAM,Referral,Qualified,0.0,-1,50,0,No Deal
LEAD-009969,2024-01-29,CMP-0082,Email Marketing,LATAM,Paid,Proposal,1794.92,-1,75,0,Small (<2K)
LEAD-009970,2024-01-30,CMP-0082,Email Marketing,LATAM,Paid,Won,1022.9,11,100,1,Small (<2K)
LEAD-009971,2024-01-30,CMP-0082,Email Marketing,LATAM,Referral,Won,4203.09,60,100,1,Medium (2K-8K)
LEAD-009972,2024-01-30,CMP-0082,Email Marketing,LATAM,Paid,New,0.0,-1,10,0,No Deal
LEAD-009973,2024-01-30,CMP-0082,Email Marketing,LATAM,Referral,Contacted,0.0,-1,25,0,No Deal
LEAD-009974,2024-01-30,CMP-0082,Email Marketing,LATAM,Paid,Proposal,1924.16,-1,75,0,Small (<2K)
LEAD-009975,2024-01-31,CMP-0082,Email Marketing,LATAM,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-009976,2024-01-31,CMP-0082,Email Marketing,LATAM,Direct,New,0.0,-1,10,0,No Deal
LEAD-009977,2024-01-31,CMP-0082,Email Marketing,LATAM,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-009978,2024-01-31,CMP-0082,Email Marketing,LATAM,Paid,New,0.0,-1,10,0,No Deal
LEAD-009979,2024-01-31,CMP-0082,Email Marketing,LATAM,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-009980,2024-02-01,CMP-0082,Email Marketing,LATAM,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-009981,2024-02-01,CMP-0082,Email Marketing,LATAM,Organic,Lost,0.0,-1,0,0,No Deal
LEAD-009982,2024-02-01,CMP-0082,Email Marketing,LATAM,Direct,Contacted,0.0,-1,25,0,No Deal
LEAD-009983,2024-02-01,CMP-0082,Email Marketing,LATAM,Organic,New,0.0,-1,10,0,No Deal
LEAD-009984,2024-02-01,CMP-0082,Email Marketing,LATAM,Organic,Lost,0.0,-1,0,0,No Deal
LEAD-009985,2024-02-02,CMP-0082,Email Marketing,LATAM,Paid,New,0.0,-1,10,0,No Deal
LEAD-009986,2024-02-02,CMP-0082,Email Marketing,LATAM,Paid,New,0.0,-1,10,0,No Deal
LEAD-009987,2024-02-02,CMP-0082,Email Marketing,LATAM,Paid,New,0.0,-1,10,0,No Deal
LEAD-009988,2024-02-02,CMP-0082,Email Marketing,LATAM,Paid,New,0.0,-1,10,0,No Deal
LEAD-009989,2024-02-02,CMP-0082,Email Marketing,LATAM,Paid,Lost,0.0,-1,0,0,No Deal
LEAD-009990,2024-02-03,CMP-0082,Email Marketing,LATAM,Direct,Proposal,1672.87,-1,75,0,Small (<2K)
LEAD-009991,2024-02-03,CMP-0082,Email Marketing,LATAM,Paid,Lost,0.0,-1,0,0,No Deal
LEAD-009992,2024-02-03,CMP-0082,Email Marketing,LATAM,Referral,Contacted,0.0,-1,25,0,No Deal
LEAD-009993,2024-02-03,CMP-0082,Email Marketing,LATAM,Direct,Contacted,0.0,-1,25,0,No Deal
LEAD-009994,2024-02-03,CMP-0082,Email Marketing,LATAM,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-009995,2024-02-04,CMP-0082,Email Marketing,LATAM,Referral,Contacted,0.0,-1,25,0,No Deal
LEAD-009996,2024-02-04,CMP-0082,Email Marketing,LATAM,Direct,Lost,0.0,-1,0,0,No Deal
LEAD-009997,2024-02-04,CMP-0082,Email Marketing,LATAM,Paid,Won,1084.21,30,100,1,Small (<2K)
LEAD-009998,2024-02-04,CMP-0082,Email Marketing,LATAM,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-009999,2024-02-04,CMP-0082,Email Marketing,LATAM,Organic,Qualified,0.0,-1,50,0,No Deal
LEAD-010000,2024-02-05,CMP-0082,Email Marketing,LATAM,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-010001,2024-02-05,CMP-0082,Email Marketing,LATAM,Organic,Qualified,0.0,-1,50,0,No Deal
LEAD-010002,2024-02-05,CMP-0082,Email Marketing,LATAM,Paid,Won,3736.53,4,100,1,Medium (2K-8K)
LEAD-010003,2024-02-05,CMP-0082,Email Marketing,LATAM,Referral,Qualified,0.0,-1,50,0,No Deal
LEAD-010004,2024-02-05,CMP-0082,Email Marketing,LATAM,Organic,Won,4638.05,49,100,1,Medium (2K-8K)
LEAD-010005,2024-02-06,CMP-0082,Email Marketing,LATAM,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-010006,2024-02-06,CMP-0082,Email Marketing,LATAM,Paid,New,0.0,-1,10,0,No Deal
LEAD-010007,2024-02-06,CMP-0082,Email Marketing,LATAM,Paid,Won,4267.29,81,100,1,Medium (2K-8K)
LEAD-010008,2024-02-06,CMP-0082,Email Marketing,LATAM,Paid,Proposal,4102.81,-1,75,0,Medium (2K-8K)
LEAD-010009,2024-02-06,CMP-0082,Email Marketing,LATAM,Paid,New,0.0,-1,10,0,No Deal
LEAD-010010,2024-02-07,CMP-0082,Email Marketing,LATAM,Paid,Won,1797.63,20,100,1,Small (<2K)
LEAD-010011,2024-02-07,CMP-0082,Email Marketing,LATAM,Paid,Proposal,2925.82,-1,75,0,Medium (2K-8K)
LEAD-010012,2024-02-07,CMP-0082,Email Marketing,LATAM,Direct,Contacted,0.0,-1,25,0,No Deal
LEAD-010013,2024-02-07,CMP-0082,Email Marketing,LATAM,Direct,New,0.0,-1,10,0,No Deal
LEAD-010014,2024-02-07,CMP-0082,Email Marketing,LATAM,Organic,Contacted,0.0,-1,25,0,No Deal
LEAD-010015,2024-02-08,CMP-0082,Email Marketing,LATAM,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-010016,2024-02-08,CMP-0082,Email Marketing,LATAM,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-010017,2024-02-08,CMP-0082,Email Marketing,LATAM,Organic,Qualified,0.0,-1,50,0,No Deal
LEAD-010018,2024-02-08,CMP-0082,Email Marketing,LATAM,Referral,Contacted,0.0,-1,25,0,No Deal
LEAD-010019,2024-02-08,CMP-0082,Email Marketing,LATAM,Paid,New,0.0,-1,10,0,No Deal
LEAD-010020,2024-02-09,CMP-0082,Email Marketing,LATAM,Paid,Qualified,0.0,-1,50,0,No Deal
LEAD-010021,2024-02-09,CMP-0082,Email Marketing,LATAM,Referral,Proposal,3919.08,-1,75,0,Medium (2K-8K)
LEAD-010022,2024-02-09,CMP-0082,Email Marketing,LATAM,Paid,Proposal,4148.28,-1,75,0,Medium (2K-8K)
LEAD-010023,2024-02-09,CMP-0082,Email Marketing,LATAM,Organic,Proposal,3087.87,-1,75,0,Medium (2K-8K)
LEAD-010024,2024-02-09,CMP-0082,Email Marketing,LATAM,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-010025,2024-02-10,CMP-0082,Email Marketing,LATAM,Organic,Won,4614.13,74,100,1,Medium (2K-8K)
LEAD-010026,2024-02-10,CMP-0082,Email Marketing,LATAM,Paid,Contacted,0.0,-1,25,0,No Deal
LEAD-010027,2024-02-10,CMP-0082,Email Marketing,LATAM,Paid,Lost,0.0,-1,0,0,No Deal
LEAD-010028,2024-02-10,CMP-0082,Email Marketing,LATAM,Paid,Lost,0.0,-1,0,0,No Deal
LEAD-010029,2024-02-10,CMP-0082,Email Marketing,LATAM,Direct,Lost,0.0,-1,0,0,No Deal
LEAD-010030,2024-02-11,CMP-0082,Email Marketing,LATAM,Organic,Proposal,4307.11,-1,75,0,Medium (2K-8K)
LEAD-010031,2024-02-11,CMP-0082,Email Marketing,LATAM,Direct,Proposal,2625.75,-1,75,0,Medium (2K-8K)
