date,campaign_id,impressions,clicks,conversions,spend,revenue,likes,shares,bounce_rate,avg_session_duration_sec,ctr,cpc,cpa,roas,conversion_rate,cost_per_impression,year,month,month_name,quarter,week_number,day_of_week,is_weekend
2023-06-12,CMP-0077,5367,58,4,428.57,299.6,20,1,0.5929,252.9,0.010807,7.3891,107.1425,0.6991,0.068966,79.8528,2023,6,June,2023Q2,24,Monday,False
2023-06-13,CMP-0077,2953,25,1,335.95,70.03,6,0,0.2702,38.5,0.008466,13.438,335.95,0.2085,0.04,113.7657,2023,6,June,2023Q2,24,Tuesday,False
2023-06-14,CMP-0077,1663,8,0,192.46,0.0,0,0,0.3774,289.7,0.004811,24.0575,0.0,0.0,0.0,115.7306,2023,6,June,2023Q2,24,Wednesday,False
2024-02-22,CMP-0078,51129,8909,310,101.75,38298.85,0,0,0.2535,231.4,0.174246,0.0114,0.3282,376.4015,0.034796,1.9901,2024,2,February,2024Q1,8,Thursday,False
2024-02-23,CMP-0078,51516,11845,544,134.25,90706.41,0,0,0.6496,257.1,0.229929,0.0113,0.2468,675.653,0.045927,2.606,2024,2,February,2024Q1,8,Friday,False
2024-02-24,CMP-0078,22487,2657,98,69.0,17238.74,0,0,0.7458,77.8,0.118157,0.026,0.7041,249.8368,0.036884,3.0684,2024,2,February,2024Q1,8,Saturday,True
2024-02-25,CMP-0078,46025,6501,288,82.48,27160.69,0,0,0.3975,223.3,0.141249,0.0127,0.2864,329.3003,0.044301,1.7921,2024,2,February,2024Q1,8,Sunday,True
2024-02-26,CMP-0078,60963,14848,722,142.22,52921.99,0,0,0.6467,175.6,0.243558,0.0096,0.197,372.1136,0.048626,2.3329,2024,2,February,2024Q1,9,Monday,False
2024-02-27,CMP-0078,68253,21347,1334,182.63,147941.56,0,0,0.7413,40.2,0.312763,0.0086,0.1369,810.0617,0.062491,2.6758,2024,2,February,2024Q1,9,Tuesday,False
2024-02-28,CMP-0078,61073,13921,634,133.09,101058.82,0,0,0.6487,78.7,0.22794,0.0096,0.2099,759.3269,0.045543,2.1792,2024,2,February,2024Q1,9,Wednesday,False
2024-02-29,CMP-0078,80473,23651,1389,171.61,216128.33,0,0,0.7358,141.0,0.2939,0.0073,0.1235,1259.4157,0.058729,2.1325,2024,2,February,2024Q1,9,Thursday,False
2024-03-01,CMP-0078,58170,18099,1183,181.68,185500.6,0,0,0.2939,125.9,0.31114,0.01,0.1536,1021.0293,0.065363,3.1233,2024,3,March,2024Q1,9,Friday,False
2024-03-02,CMP-0078,50095,9927,649,115.71,121359.17,0,0,0.734,177.6,0.198163,0.0117,0.1783,1048.8218,0.065377,2.3098,2024,3,March,2024Q1,9,Saturday,True
2024-03-03,CMP-0078,54106,8806,473,95.04,25094.57,0,0,0.6891,202.9,0.162755,0.0108,0.2009,264.0422,0.053713,1.7566,2024,3,March,2024Q1,9,Sunday,True
2024-03-04,CMP-0078,50561,7431,229,85.82,16801.41,0,0,0.3507,217.2,0.146971,0.0115,0.3748,195.775,0.030817,1.6974,2024,3,March,2024Q1,10,Monday,False
2024-03-05,CMP-0078,69467,18360,1019,154.33,102994.86,0,0,0.507,92.6,0.264298,0.0084,0.1515,667.3677,0.055501,2.2216,2024,3,March,2024Q1,10,Tuesday,False
2024-03-06,CMP-0078,66478,19460,1196,170.93,184348.45,0,0,0.5038,179.7,0.292728,0.0088,0.1429,1078.5026,0.061459,2.5712,2024,3,March,2024Q1,10,Wednesday,False
2024-03-07,CMP-0078,58440,13913,695,139.01,94160.99,0,0,0.5934,277.4,0.238073,0.01,0.2,677.3685,0.049953,2.3787,2024,3,March,2024Q1,10,Thursday,False
2024-03-08,CMP-0078,63226,20639,1415,190.6,249191.12,0,0,0.6239,223.2,0.326432,0.0092,0.1347,1307.4036,0.06856,3.0146,2024,3,March,2024Q1,10,Friday,False
2024-03-09,CMP-0078,46526,8397,500,105.38,77550.97,0,0,0.6919,256.0,0.18048,0.0125,0.2108,735.9173,0.059545,2.265,2024,3,March,2024Q1,10,Saturday,True
2024-03-10,CMP-0078,27406,4700,266,100.14,16620.05,0,0,0.4142,127.3,0.171495,0.0213,0.3765,165.9681,0.056596,3.6539,2024,3,March,2024Q1,10,Sunday,True
2024-03-11,CMP-0078,42019,12377,766,172.0,121869.28,0,0,0.3556,207.9,0.294557,0.0139,0.2245,708.5423,0.061889,4.0934,2024,3,March,2024Q1,11,Monday,False
2024-03-12,CMP-0078,76530,19755,1071,150.72,185470.17,0,0,0.6913,56.5,0.258134,0.0076,0.1407,1230.5611,0.054214,1.9694,2024,3,March,2024Q1,11,Tuesday,False
2024-03-13,CMP-0078,25763,3126,79,70.85,10987.79,0,0,0.6804,160.9,0.121337,0.0227,0.8968,155.0853,0.025272,2.7501,2024,3,March,2024Q1,11,Wednesday,False
2024-03-14,CMP-0078,53298,11610,531,127.2,33161.03,0,0,0.3791,81.9,0.217832,0.011,0.2395,260.6999,0.045736,2.3866,2024,3,March,2024Q1,11,Thursday,False
2024-03-15,CMP-0078,77528,23253,1465,175.13,152241.94,0,0,0.6059,270.5,0.29993,0.0075,0.1195,869.3082,0.063003,2.2589,2024,3,March,2024Q1,11,Friday,False
2024-03-16,CMP-0078,17281,2231,95,75.4,4567.64,0,0,0.5437,190.4,0.129101,0.0338,0.7937,60.5788,0.042582,4.3632,2024,3,March,2024Q1,11,Saturday,True
2024-03-17,CMP-0078,51124,7521,365,85.9,61530.09,0,0,0.5767,99.7,0.147113,0.0114,0.2353,716.2991,0.048531,1.6802,2024,3,March,2024Q1,11,Sunday,True
2024-03-18,CMP-0078,36905,7064,284,111.77,32209.59,0,0,0.5797,262.8,0.19141,0.0158,0.3936,288.1774,0.040204,3.0286,2024,3,March,2024Q1,12,Monday,False
2024-03-19,CMP-0078,65688,21568,1487,191.72,94008.89,0,0,0.4759,180.7,0.32834,0.0089,0.1289,490.3447,0.068945,2.9186,2024,3,March,2024Q1,12,Tuesday,False
2024-03-20,CMP-0078,101577,32848,2231,188.82,342445.05,0,0,0.5701,279.0,0.32338,0.0057,0.0846,1813.6058,0.067919,1.8589,2024,3,March,2024Q1,12,Wednesday,False
2024-03-21,CMP-0078,38763,7722,323,116.32,26032.83,0,0,0.6652,298.2,0.199211,0.0151,0.3601,223.8036,0.041829,3.0008,2024,3,March,2024Q1,12,Thursday,False
2024-03-22,CMP-0078,38849,9678,506,145.46,52228.0,0,0,0.6168,86.1,0.249118,0.015,0.2875,359.054,0.052284,3.7442,2024,3,March,2024Q1,12,Friday,False
2024-03-23,CMP-0078,34515,4591,201,77.68,35887.23,0,0,0.5556,108.9,0.133015,0.0169,0.3865,461.988,0.043781,2.2506,2024,3,March,2024Q1,12,Saturday,True
2024-03-24,CMP-0078,46653,8068,460,100.98,68432.35,0,0,0.2771,246.5,0.172936,0.0125,0.2195,677.6822,0.057015,2.1645,2024,3,March,2024Q1,12,Sunday,True
2024-03-25,CMP-0078,76476,20393,1142,155.71,147378.51,0,0,0.5031,104.6,0.266659,0.0076,0.1363,946.4935,0.056,2.0361,2024,3,March,2024Q1,13,Monday,False
2024-03-26,CMP-0078,68501,19268,1138,164.24,90212.66,0,0,0.4149,204.8,0.281281,0.0085,0.1443,549.2734,0.059062,2.3976,2024,3,March,2024Q1,13,Tuesday,False
2024-03-27,CMP-0078,79302,20465,1109,150.68,64062.69,0,0,0.4047,249.8,0.258064,0.0074,0.1359,425.1572,0.05419,1.9001,2024,3,March,2024Q1,13,Wednesday,False
2024-03-28,CMP-0078,134380,51611,4164,224.26,599614.53,0,0,0.7276,75.0,0.384068,0.0043,0.0539,2673.7471,0.08068,1.6688,2024,3,March,2024Q1,13,Thursday,False
2024-03-29,CMP-0078,67477,12972,523,112.25,73445.96,0,0,0.5934,147.8,0.192243,0.0087,0.2146,654.307,0.040318,1.6635,2024,3,March,2024Q1,13,Friday,False
2024-03-30,CMP-0078,34699,3515,117,59.16,7123.37,0,0,0.5684,70.1,0.1013,0.0168,0.5056,120.4086,0.033286,1.7049,2024,3,March,2024Q1,13,Saturday,True
2024-03-31,CMP-0078,39242,5568,260,82.85,36133.09,0,0,0.5039,77.1,0.141889,0.0149,0.3187,436.1266,0.046695,2.1113,2024,3,March,2024Q1,13,Sunday,True
2024-04-01,CMP-0078,44015,7311,259,96.99,17787.41,0,0,0.6058,106.6,0.166102,0.0133,0.3745,183.3943,0.035426,2.2036,2024,4,April,2024Q2,14,Monday,False
2024-04-02,CMP-0078,23316,3958,143,99.12,25217.63,0,0,0.5439,111.9,0.169755,0.025,0.6931,254.4152,0.036129,4.2512,2024,4,April,2024Q2,14,Tuesday,False
2024-04-03,CMP-0078,67311,13027,539,113.0,51181.75,0,0,0.614,78.9,0.193534,0.0087,0.2096,452.9358,0.041376,1.6788,2024,4,April,2024Q2,14,Wednesday,False
2024-04-04,CMP-0078,60298,11900,502,115.24,92662.05,0,0,0.5917,126.9,0.197353,0.0097,0.2296,804.0789,0.042185,1.9112,2024,4,April,2024Q2,14,Thursday,False
2024-04-05,CMP-0078,34863,6826,285,114.32,32162.42,0,0,0.5855,109.3,0.195795,0.0167,0.4011,281.3368,0.041752,3.2791,2024,4,April,2024Q2,14,Friday,False
2024-04-06,CMP-0078,27347,4647,265,99.24,36116.14,0,0,0.5471,30.3,0.169927,0.0214,0.3745,363.9272,0.057026,3.6289,2024,4,April,2024Q2,14,Saturday,True
2024-04-07,CMP-0078,22915,3171,147,80.82,9662.92,0,0,0.4936,98.2,0.138381,0.0255,0.5498,119.561,0.046358,3.5269,2024,4,April,2024Q2,14,Sunday,True
2024-04-08,CMP-0078,72703,16962,846,136.23,79936.71,0,0,0.3715,116.7,0.233305,0.008,0.161,586.7776,0.049876,1.8738,2024,4,April,2024Q2,15,Monday,False
2024-04-09,CMP-0078,61817,17635,1075,166.57,157506.47,0,0,0.271,294.9,0.285278,0.0094,0.1549,945.5873,0.060958,2.6946,2024,4,April,2024Q2,15,Tuesday,False
2024-04-10,CMP-0078,29204,5984,262,119.65,27792.42,0,0,0.2868,134.2,0.204903,0.02,0.4567,232.281,0.043783,4.097,2024,4,April,2024Q2,15,Wednesday,False
2024-04-11,CMP-0078,46641,10689,523,133.83,94676.1,0,0,0.5318,242.8,0.229176,0.0125,0.2559,707.4356,0.048929,2.8694,2024,4,April,2024Q2,15,Thursday,False
2024-04-12,CMP-0078,81333,21122,1173,151.64,74297.68,0,0,0.5255,86.0,0.259698,0.0072,0.1293,489.961,0.055535,1.8644,2024,4,April,2024Q2,15,Friday,False
2024-04-13,CMP-0078,26621,2507,79,55.0,4802.19,0,0,0.4888,223.7,0.094174,0.0219,0.6962,87.3125,0.031512,2.066,2024,4,April,2024Q2,15,Saturday,True
2024-04-14,CMP-0078,24981,2012,54,47.03,9049.88,0,0,0.4688,130.5,0.080541,0.0234,0.8709,192.4278,0.026839,1.8826,2024,4,April,2024Q2,15,Sunday,True
2024-04-15,CMP-0078,87225,22569,1248,151.08,89310.05,0,0,0.7392,200.0,0.258745,0.0067,0.1211,591.1441,0.055297,1.7321,2024,4,April,2024Q2,16,Monday,False
2024-04-16,CMP-0078,74741,19867,1129,155.21,155356.79,0,0,0.398,134.5,0.265811,0.0078,0.1375,1000.9458,0.056828,2.0766,2024,4,April,2024Q2,16,Tuesday,False
2024-04-17,CMP-0078,99102,33883,2477,199.64,205312.0,0,0,0.3783,120.4,0.3419,0.0059,0.0806,1028.4111,0.073105,2.0145,2024,4,April,2024Q2,16,Wednesday,False
2024-04-18,CMP-0078,78860,19687,1051,145.77,100859.83,0,0,0.313,131.2,0.249645,0.0074,0.1387,691.9107,0.053385,1.8485,2024,4,April,2024Q2,16,Thursday,False
2024-04-19,CMP-0078,82319,23187,1396,164.47,151592.07,0,0,0.4936,168.6,0.281673,0.0071,0.1178,921.7004,0.060206,1.998,2024,4,April,2024Q2,16,Friday,False
2024-04-20,CMP-0078,46434,6871,341,86.4,31339.58,0,0,0.366,54.0,0.147973,0.0126,0.2534,362.7266,0.049629,1.8607,2024,4,April,2024Q2,16,Saturday,True
2024-04-21,CMP-0078,36879,6016,329,95.26,61861.33,0,0,0.5503,89.9,0.163128,0.0158,0.2895,649.3946,0.054688,2.583,2024,4,April,2024Q2,16,Sunday,True
2024-04-22,CMP-0078,102814,33177,2289,188.42,120263.16,0,0,0.5971,250.1,0.32269,0.0057,0.0823,638.2717,0.068994,1.8326,2024,4,April,2024Q2,17,Monday,False
2024-04-23,CMP-0078,31166,4338,129,81.28,13058.25,0,0,0.6598,55.5,0.13919,0.0187,0.6301,160.6576,0.029737,2.608,2024,4,April,2024Q2,17,Tuesday,False
2024-04-24,CMP-0078,91481,23969,1343,152.99,234078.66,0,0,0.3419,210.4,0.262011,0.0064,0.1139,1530.0259,0.056031,1.6724,2024,4,April,2024Q2,17,Wednesday,False
2024-04-25,CMP-0078,57948,20013,1478,201.65,189041.1,0,0,0.4186,21.7,0.345361,0.0101,0.1364,937.4714,0.073852,3.4798,2024,4,April,2024Q2,17,Thursday,False
2024-04-26,CMP-0078,40293,10300,563,149.27,88779.13,0,0,0.5717,276.1,0.255628,0.0145,0.2651,594.7553,0.05466,3.7046,2024,4,April,2024Q2,17,Friday,False
2024-04-27,CMP-0078,28597,5857,403,119.6,60565.08,0,0,0.5891,64.2,0.204812,0.0204,0.2968,506.397,0.068807,4.1823,2024,4,April,2024Q2,17,Saturday,True
2024-04-28,CMP-0078,19759,2659,120,78.6,15686.72,0,0,0.4047,24.5,0.134572,0.0296,0.655,199.5766,0.04513,3.9779,2024,4,April,2024Q2,17,Sunday,True
2024-08-21,CMP-0079,73841,17754,734,231.07,106879.35,0,0,0.3073,67.0,0.240436,0.013,0.3148,462.541,0.041343,3.1293,2024,8,August,2024Q3,34,Wednesday,False
2024-08-22,CMP-0079,48645,11851,496,234.12,87707.49,0,0,0.6275,248.1,0.243622,0.0198,0.472,374.6262,0.041853,4.8128,2024,8,August,2024Q3,34,Thursday,False
2024-08-23,CMP-0079,47409,6384,147,129.41,25627.21,0,0,0.6203,59.9,0.134658,0.0203,0.8803,198.0311,0.023026,2.7297,2024,8,August,2024Q3,34,Friday,False
2024-08-24,CMP-0079,53146,6272,200,113.41,40195.08,0,0,0.3062,257.3,0.118015,0.0181,0.567,354.4227,0.031888,2.1339,2024,8,August,2024Q3,34,Saturday,True
2024-08-25,CMP-0079,29364,3530,114,115.53,16697.48,0,0,0.7098,27.0,0.120215,0.0327,1.0134,144.5294,0.032295,3.9344,2024,8,August,2024Q3,34,Sunday,True
2024-08-26,CMP-0079,54742,15425,747,270.79,120013.47,0,0,0.5055,200.9,0.281776,0.0176,0.3625,443.1976,0.048428,4.9467,2024,8,August,2024Q3,35,Monday,False
2024-08-27,CMP-0079,87957,24998,1222,273.12,134849.03,0,0,0.2771,96.5,0.284207,0.0109,0.2235,493.7355,0.048884,3.1052,2024,8,August,2024Q3,35,Tuesday,False
2024-08-28,CMP-0079,88543,22816,1011,247.63,150011.37,0,0,0.6946,239.9,0.257683,0.0109,0.2449,605.7884,0.044311,2.7967,2024,8,August,2024Q3,35,Wednesday,False
2024-08-29,CMP-0079,124506,35096,1701,270.89,387888.93,0,0,0.3468,60.3,0.281882,0.0077,0.1593,1431.9057,0.048467,2.1757,2024,8,August,2024Q3,35,Thursday,False
2024-08-30,CMP-0079,87397,20455,823,224.92,172424.31,0,0,0.2629,37.6,0.234047,0.011,0.2733,766.6028,0.040235,2.5735,2024,8,August,2024Q3,35,Friday,False
2024-08-31,CMP-0079,90381,17264,891,183.57,121042.28,0,0,0.2765,98.0,0.191014,0.0106,0.206,659.3794,0.05161,2.0311,2024,8,August,2024Q3,35,Saturday,True
2024-09-01,CMP-0079,43683,6739,264,148.25,35754.98,0,0,0.412,226.1,0.154271,0.022,0.5616,241.1803,0.039175,3.3938,2024,9,September,2024Q3,35,Sunday,True
2024-09-02,CMP-0079,59411,14543,576,235.25,76897.92,0,0,0.4585,212.4,0.244786,0.0162,0.4084,326.8774,0.039607,3.9597,2024,9,September,2024Q3,36,Monday,False
2024-09-03,CMP-0079,39561,9065,336,220.2,45959.98,0,0,0.3826,59.4,0.22914,0.0243,0.6554,208.7193,0.037066,5.5661,2024,9,September,2024Q3,36,Tuesday,False
2024-09-04,CMP-0079,94136,25899,1152,264.39,259230.94,0,0,0.3384,146.4,0.275123,0.0102,0.2295,980.4869,0.04448,2.8086,2024,9,September,2024Q3,36,Wednesday,False
2024-09-05,CMP-0079,65044,14414,516,212.97,74221.31,0,0,0.4974,273.2,0.221604,0.0148,0.4127,348.5059,0.035799,3.2742,2024,9,September,2024Q3,36,Thursday,False
2024-09-06,CMP-0079,69403,20075,939,277.97,130965.51,0,0,0.5995,92.7,0.289253,0.0138,0.296,471.1498,0.046775,4.0052,2024,9,September,2024Q3,36,Friday,False
2024-09-07,CMP-0079,30482,3631,109,114.48,15724.18,0,0,0.2764,138.7,0.119119,0.0315,1.0503,137.3531,0.030019,3.7557,2024,9,September,2024Q3,36,Saturday,True
2024-09-08,CMP-0079,24856,2986,91,115.46,15530.78,0,0,0.4769,277.6,0.120132,0.0387,1.2688,134.5122,0.030476,4.6452,2024,9,September,2024Q3,36,Sunday,True
2024-09-09,CMP-0079,87904,24197,1077,264.53,94680.55,0,0,0.6478,53.9,0.275266,0.0109,0.2456,357.9199,0.04451,3.0093,2024,9,September,2024Q3,37,Monday,False
2024-09-10,CMP-0079,92534,21996,845,228.44,73002.06,0,0,0.6098,216.6,0.237707,0.0104,0.2703,319.5678,0.038416,2.4687,2024,9,September,2024Q3,37,Tuesday,False
2024-09-11,CMP-0079,83153,18296,651,211.45,69193.72,0,0,0.2507,70.8,0.220028,0.0116,0.3248,327.2344,0.035582,2.5429,2024,9,September,2024Q3,37,Wednesday,False
2024-09-12,CMP-0079,86819,24750,1141,273.95,201027.4,0,0,0.2666,125.3,0.285076,0.0111,0.2401,733.8105,0.046101,3.1554,2024,9,September,2024Q3,37,Thursday,False
2024-09-13,CMP-0079,78054,16594,570,204.31,89886.02,0,0,0.3506,211.6,0.212596,0.0123,0.3584,439.9492,0.03435,2.6175,2024,9,September,2024Q3,37,Friday,False
2024-09-14,CMP-0079,64431,9525,358,142.07,47347.46,0,0,0.486,262.9,0.147833,0.0149,0.3968,333.2685,0.037585,2.205,2024,9,September,2024Q3,37,Saturday,True
2024-09-15,CMP-0079,79002,15570,780,189.41,136091.23,0,0,0.5413,69.4,0.197084,0.0122,0.2428,718.5008,0.050096,2.3975,2024,9,September,2024Q3,37,Sunday,True
2024-09-16,CMP-0079,63794,20190,1033,304.14,94370.78,0,0,0.3813,173.6,0.316487,0.0151,0.2944,310.2873,0.051164,4.7675,2024,9,September,2024Q3,38,Monday,False
2024-09-17,CMP-0079,85198,27101,1394,305.69,330289.75,0,0,0.385,254.0,0.318094,0.0113,0.2193,1080.4729,0.051437,3.588,2024,9,September,2024Q3,38,Tuesday,False
2024-09-18,CMP-0079,88576,20225,747,219.43,56214.25,0,0,0.7386,173.6,0.228335,0.0108,0.2937,256.1831,0.036934,2.4773,2024,9,September,2024Q3,38,Wednesday,False
2024-09-19,CMP-0079,72426,21841,1065,289.8,67680.43,0,0,0.7155,48.8,0.301563,0.0133,0.2721,233.5419,0.048762,4.0013,2024,9,September,2024Q3,38,Thursday,False
2024-09-20,CMP-0079,32852,6441,204,188.42,31130.11,0,0,0.4502,263.6,0.196061,0.0293,0.9236,165.2166,0.031672,5.7354,2024,9,September,2024Q3,38,Friday,False
2024-09-21,CMP-0079,24693,3112,99,121.15,8979.2,0,0,0.5744,221.5,0.126028,0.0389,1.2237,74.1164,0.031812,4.9062,2024,9,September,2024Q3,38,Saturday,True
2024-09-22,CMP-0079,14893,1215,25,78.42,5221.55,0,0,0.363,136.0,0.081582,0.0645,3.1368,66.5844,0.020576,5.2656,2024,9,September,2024Q3,38,Sunday,True
2024-09-23,CMP-0079,103333,33373,1743,310.36,221601.91,0,0,0.4397,214.3,0.322966,0.0093,0.1781,714.0157,0.052228,3.0035,2024,9,September,2024Q3,39,Monday,False
2024-09-24,CMP-0079,69636,13939,451,192.37,50900.2,0,0,0.2769,292.7,0.200169,0.0138,0.4265,264.5953,0.032355,2.7625,2024,9,September,2024Q3,39,Tuesday,False
2024-09-25,CMP-0079,45466,10724,409,226.67,92739.57,0,0,0.2503,207.7,0.235869,0.0211,0.5542,409.1391,0.038139,4.9855,2024,9,September,2024Q3,39,Wednesday,False
2024-09-26,CMP-0079,35915,7109,227,190.22,17956.69,0,0,0.4311,222.1,0.19794,0.0268,0.838,94.3996,0.031931,5.2964,2024,9,September,2024Q3,39,Thursday,False
2024-09-27,CMP-0079,47004,12956,577,264.89,39612.06,0,0,0.3945,150.0,0.275636,0.0204,0.4591,149.5415,0.044535,5.6355,2024,9,September,2024Q3,39,Friday,False
2024-09-28,CMP-0079,51053,7271,263,136.87,59819.94,0,0,0.5913,65.1,0.142421,0.0188,0.5204,437.0566,0.036171,2.6809,2024,9,September,2024Q3,39,Saturday,True
2024-09-29,CMP-0079,21630,2461,71,109.37,16909.1,0,0,0.7006,149.1,0.113777,0.0444,1.5404,154.6046,0.02885,5.0564,2024,9,September,2024Q3,39,Sunday,True
2024-09-30,CMP-0079,110438,29086,1239,253.1,250649.77,0,0,0.5742,207.2,0.263369,0.0087,0.2043,990.3191,0.042598,2.2918,2024,9,September,2024Q3,40,Monday,False
2024-10-01,CMP-0079,58931,10171,277,165.87,59504.37,0,0,0.365,185.8,0.172592,0.0163,0.5988,358.741,0.027234,2.8146,2024,10,October,2024Q4,40,Tuesday,False
2024-10-02,CMP-0079,50538,10181,324,193.61,70007.41,0,0,0.6241,87.5,0.201452,0.019,0.5976,361.5898,0.031824,3.831,2024,10,October,2024Q4,40,Wednesday,False
2024-10-03,CMP-0079,51853,7260,160,134.56,19580.6,0,0,0.5891,190.4,0.140011,0.0185,0.841,145.5158,0.022039,2.595,2024,10,October,2024Q4,40,Thursday,False
2024-10-04,CMP-0079,63244,10946,299,166.33,53942.84,0,0,0.3906,130.3,0.173076,0.0152,0.5563,324.3122,0.027316,2.63,2024,10,October,2024Q4,40,Friday,False
2024-10-05,CMP-0079,30963,4938,195,153.27,39027.47,0,0,0.3959,283.2,0.159481,0.031,0.786,254.6322,0.03949,4.9501,2024,10,October,2024Q4,40,Saturday,True
2024-10-06,CMP-0079,35303,3300,76,89.84,16198.77,0,0,0.699,68.5,0.093476,0.0272,1.1821,180.3069,0.02303,2.5448,2024,10,October,2024Q4,40,Sunday,True
2024-10-07,CMP-0079,49089,8360,225,163.67,45129.56,0,0,0.3649,141.6,0.170303,0.0196,0.7274,275.7351,0.026914,3.3341,2024,10,October,2024Q4,41,Monday,False
2024-10-08,CMP-0079,67424,16308,623,232.45,121663.78,0,0,0.6357,210.7,0.241872,0.0143,0.3731,523.3976,0.038202,3.4476,2024,10,October,2024Q4,41,Tuesday,False
2024-10-09,CMP-0079,61503,13265,452,207.27,70531.52,0,0,0.7003,233.6,0.215681,0.0156,0.4586,340.2881,0.034075,3.3701,2024,10,October,2024Q4,41,Wednesday,False
2024-10-10,CMP-0079,55727,18858,1008,325.21,156678.49,0,0,0.6334,245.4,0.3384,0.0172,0.3226,481.7764,0.053452,5.8358,2024,10,October,2024Q4,41,Thursday,False
2024-10-11,CMP-0079,95263,31509,1647,317.85,276314.07,0,0,0.4316,100.0,0.330758,0.0101,0.193,869.3222,0.052271,3.3366,2024,10,October,2024Q4,41,Friday,False
2024-10-12,CMP-0079,45864,5837,184,122.3,28136.91,0,0,0.3864,189.5,0.127268,0.021,0.6647,230.0647,0.031523,2.6666,2024,10,October,2024Q4,41,Saturday,True
2024-10-13,CMP-0079,51985,8897,378,164.48,37066.3,0,0,0.4187,129.2,0.171146,0.0185,0.4351,225.3545,0.042486,3.164,2024,10,October,2024Q4,41,Sunday,True
2024-10-14,CMP-0079,66919,18621,818,267.41,55725.35,0,0,0.3777,109.2,0.278262,0.0144,0.3269,208.3892,0.043929,3.996,2024,10,October,2024Q4,42,Monday,False
2024-10-15,CMP-0079,67587,14401,485,204.77,79520.88,0,0,0.3413,121.6,0.213074,0.0142,0.4222,388.3424,0.033678,3.0297,2024,10,October,2024Q4,42,Tuesday,False
2024-10-16,CMP-0079,38955,6607,177,163.0,15251.08,0,0,0.5456,42.7,0.169606,0.0247,0.9209,93.5649,0.02679,4.1843,2024,10,October,2024Q4,42,Wednesday,False
2024-10-17,CMP-0079,47097,11369,433,231.98,79873.52,0,0,0.6006,121.0,0.241395,0.0204,0.5358,344.3121,0.038086,4.9256,2024,10,October,2024Q4,42,Thursday,False
2024-10-18,CMP-0079,82251,19216,709,224.52,51578.09,0,0,0.4552,135.9,0.233626,0.0117,0.3167,229.726,0.036896,2.7297,2024,10,October,2024Q4,42,Friday,False
2024-10-19,CMP-0079,42550,5981,208,135.09,33218.13,0,0,0.4108,78.4,0.140564,0.0226,0.6495,245.8963,0.034777,3.1749,2024,10,October,2024Q4,42,Saturday,True
2024-10-20,CMP-0079,34957,5859,243,161.08,25198.45,0,0,0.456,157.5,0.167606,0.0275,0.6629,156.4344,0.041475,4.6079,2024,10,October,2024Q4,42,Sunday,True
2024-10-21,CMP-0079,45338,9324,303,197.64,62833.77,0,0,0.5972,200.5,0.205655,0.0212,0.6523,317.9203,0.032497,4.3593,2024,10,October,2024Q4,43,Monday,False
2024-10-22,CMP-0079,65578,12213,359,178.98,76558.85,0,0,0.6297,267.2,0.186236,0.0147,0.4986,427.7509,0.029395,2.7293,2024,10,October,2024Q4,43,Tuesday,False
2024-10-23,CMP-0079,50348,12450,486,237.63,104255.11,0,0,0.4231,290.8,0.247279,0.0191,0.489,438.7287,0.039036,4.7198,2024,10,October,2024Q4,43,Wednesday,False
2024-10-24,CMP-0079,77744,20266,835,250.51,190243.85,0,0,0.6758,99.5,0.260676,0.0124,0.3,759.4262,0.041202,3.2222,2024,10,October,2024Q4,43,Thursday,False
2024-10-25,CMP-0079,71861,13297,388,177.83,80732.9,0,0,0.6922,153.0,0.185038,0.0134,0.4583,453.9892,0.02918,2.4746,2024,10,October,2024Q4,43,Friday,False
2024-10-26,CMP-0079,69185,12632,572,175.46,123325.12,0,0,0.3205,33.3,0.182583,0.0139,0.3067,702.8674,0.045282,2.5361,2024,10,October,2024Q4,43,Saturday,True
2024-10-27,CMP-0079,36798,3660,90,95.59,9967.04,0,0,0.3777,222.7,0.099462,0.0261,1.0621,104.2686,0.02459,2.5977,2024,10,October,2024Q4,43,Sunday,True
2024-10-28,CMP-0079,51282,10975,371,205.67,42631.05,0,0,0.3373,85.7,0.214013,0.0187,0.5544,207.2789,0.033804,4.0106,2024,10,October,2024Q4,44,Monday,False
2024-10-29,CMP-0079,65970,15140,549,220.56,43187.01,0,0,0.7094,209.4,0.229498,0.0146,0.4017,195.8062,0.036262,3.3433,2024,10,October,2024Q4,44,Tuesday,False
2024-10-30,CMP-0079,91246,19271,643,202.97,140382.48,0,0,0.4649,145.5,0.211198,0.0105,0.3157,691.6415,0.033366,2.2244,2024,10,October,2024Q4,44,Wednesday,False
2024-10-31,CMP-0079,64234,13787,467,206.28,73020.29,0,0,0.4221,56.1,0.214637,0.015,0.4417,353.9863,0.033872,3.2114,2024,10,October,2024Q4,44,Thursday,False
2024-11-01,CMP-0079,132746,44146,2375,319.58,219847.23,0,0,0.7214,136.9,0.33256,0.0072,0.1346,687.9255,0.053799,2.4075,2024,11,November,2024Q4,44,Friday,False
2024-11-02,CMP-0079,54122,6916,224,122.81,34344.71,0,0,0.5448,169.4,0.127785,0.0178,0.5483,279.6573,0.032389,2.2691,2024,11,November,2024Q4,44,Saturday,True
2024-11-03,CMP-0079,67777,15533,905,220.25,130966.79,0,0,0.4147,88.5,0.229178,0.0142,0.2434,594.6279,0.058263,3.2496,2024,11,November,2024Q4,44,Sunday,True
